Game Number,Agent Name,Balance,Games Won
790,Agent 6066,10000,0
790,Agent 6067,10000,0
790,Agent 6068,10000,0
790,Agent 6069,10000,0
790,Agent 6070,10000,0
790,Agent 6071,10000,0
791,Agent 6070,102180.0,1
791,Agent 6062,94536.48000000001,1
791,Agent 6041,7188.48,2
791,Agent 6072,10000,0
791,Agent 6073,10000,0
791,Agent 6074,10000,0
791,Agent 6075,10000,0
791,Agent 6076,10000,0
791,Agent 6077,10000,0
791,Agent 6078,10000,0
792,Agent 6075,214266.0,1
792,Agent 6070,6013.620479999996,1
792,Agent 6079,10000,0
792,Agent 6080,10000,0
792,Agent 6081,10000,0
792,Agent 6082,10000,0
792,Agent 6083,10000,0
792,Agent 6084,10000,0
792,Agent 6085,10000,0
792,Agent 6086,10000,0
793,Agent 6079,179247.0,1
793,Agent 6075,121032.0,1
793,Agent 6087,10000,0
793,Agent 6088,10000,0
793,Agent 6089,10000,0
793,Agent 6090,10000,0
793,Agent 6091,10000,0
793,Agent 6092,10000,0
793,Agent 6093,10000,0
793,Agent 6094,10000,0
794,Agent 6075,78489.3804,1
794,Agent 6092,134706.0,1
794,Agent 6079,136704.3804,1
794,Agent 6095,10000,0
794,Agent 6096,10000,0
794,Agent 6097,10000,0
794,Agent 6098,10000,0
794,Agent 6099,10000,0
794,Agent 6100,10000,0
794,Agent 6101,10000,0
795,Agent 6098,248410.0,1
795,Agent 6092,3007.4997128304094,1
795,Agent 6079,5005.880112830397,1
795,Agent 6102,10000,0
795,Agent 6103,10000,0
795,Agent 6104,10000,0
795,Agent 6105,10000,0
795,Agent 6106,10000,0
795,Agent 6107,10000,0
795,Agent 6108,10000,0
796,Agent 6079,9592.0,2
796,Agent 6102,39625.0,1
796,Agent 6107,39625.0,1
796,Agent 6098,237578.3328,1
796,Agent 6109,10000,0
796,Agent 6110,10000,0
796,Agent 6111,10000,0
796,Agent 6112,10000,0
796,Agent 6113,10000,0
796,Agent 6114,10000,0
797,Agent 6098,192170.99952,1
797,Agent 6113,194249.0,1
797,Agent 6115,10000,0
797,Agent 6116,10000,0
797,Agent 6117,10000,0
797,Agent 6118,10000,0
797,Agent 6119,10000,0
797,Agent 6120,10000,0
797,Agent 6121,10000,0
797,Agent 6122,10000,0
798,Agent 6113,466418.100216,2
798,Agent 6123,10000,0
798,Agent 6124,10000,0
798,Agent 6125,10000,0
798,Agent 6126,10000,0
798,Agent 6127,10000,0
798,Agent 6128,10000,0
798,Agent 6129,10000,0
798,Agent 6130,10000,0
798,Agent 6131,10000,0
799,Agent 6128,188134.0,1
799,Agent 6113,331454.95215552,2
799,Agent 6132,10000,0
799,Agent 6133,10000,0
799,Agent 6134,10000,0
799,Agent 6135,10000,0
799,Agent 6136,10000,0
799,Agent 6137,10000,0
799,Agent 6138,10000,0
799,Agent 6139,10000,0
800,Agent 6113,148311.76175551998,2
800,Agent 6136,210804.0,1
800,Agent 6128,240470.8096,2
800,Agent 6140,10000,0
800,Agent 6141,10000,0
800,Agent 6142,10000,0
800,Agent 6143,10000,0
800,Agent 6144,10000,0
800,Agent 6145,10000,0
800,Agent 6146,10000,0
801,Agent 6128,45151.416187075854,2
801,Agent 6136,624433.6065870759,2
801,Agent 6147,10000,0
801,Agent 6148,10000,0
801,Agent 6149,10000,0
801,Agent 6150,10000,0
801,Agent 6151,10000,0
801,Agent 6152,10000,0
801,Agent 6153,10000,0
801,Agent 6154,10000,0
802,Agent 6136,307066.80329353793,2
802,Agent 6154,130251.0,1
802,Agent 6155,10000,0
802,Agent 6156,10000,0
802,Agent 6157,10000,0
802,Agent 6158,10000,0
802,Agent 6159,10000,0
802,Agent 6160,10000,0
802,Agent 6161,10000,0
802,Agent 6162,10000,0
803,Agent 6154,494010.0,2
803,Agent 6136,16314.44156080726,2
803,Agent 6163,10000,0
803,Agent 6164,10000,0
803,Agent 6165,10000,0
803,Agent 6166,10000,0
803,Agent 6167,10000,0
803,Agent 6168,10000,0
803,Agent 6169,10000,0
803,Agent 6170,10000,0
804,Agent 6136,155317.0,3
804,Agent 6154,313205.09760000004,2
804,Agent 6171,10000,0
804,Agent 6172,10000,0
804,Agent 6173,10000,0
804,Agent 6174,10000,0
804,Agent 6175,10000,0
804,Agent 6176,10000,0
804,Agent 6177,10000,0
804,Agent 6178,10000,0
805,Agent 6154,54953.96460800001,2
805,Agent 6171,177637.0,1
805,Agent 6179,10000,0
805,Agent 6180,10000,0
805,Agent 6181,10000,0
805,Agent 6182,10000,0
805,Agent 6183,10000,0
805,Agent 6184,10000,0
805,Agent 6185,10000,0
805,Agent 6186,10000,0
806,Agent 6171,151623.252,1
806,Agent 6184,115180.0,1
806,Agent 6154,28940.21660800001,2
806,Agent 6187,10000,0
806,Agent 6188,10000,0
806,Agent 6189,10000,0
806,Agent 6190,10000,0
806,Agent 6191,10000,0
806,Agent 6192,10000,0
806,Agent 6193,10000,0
807,Agent 6189,127202.0,1
807,Agent 6171,94948.5308733056,1
807,Agent 6184,58505.2788733056,1
807,Agent 6194,10000,0
807,Agent 6195,10000,0
807,Agent 6196,10000,0
807,Agent 6197,10000,0
807,Agent 6198,10000,0
807,Agent 6199,10000,0
807,Agent 6200,10000,0
808,Agent 6197,222682.0,1
808,Agent 6201,10000,0
808,Agent 6202,10000,0
808,Agent 6203,10000,0
808,Agent 6204,10000,0
808,Agent 6205,10000,0
808,Agent 6206,10000,0
808,Agent 6207,10000,0
808,Agent 6208,10000,0
808,Agent 6209,10000,0
809,Agent 6201,122062.0,1
809,Agent 6197,152496.0,1
809,Agent 6210,10000,0
809,Agent 6211,10000,0
809,Agent 6212,10000,0
809,Agent 6213,10000,0
809,Agent 6214,10000,0
809,Agent 6215,10000,0
809,Agent 6216,10000,0
809,Agent 6217,10000,0
810,Agent 6197,354557.39104,2
810,Agent 6218,10000,0
810,Agent 6219,10000,0
810,Agent 6220,10000,0
810,Agent 6221,10000,0
810,Agent 6222,10000,0
810,Agent 6223,10000,0
810,Agent 6224,10000,0
810,Agent 6225,10000,0
810,Agent 6226,10000,0
811,Agent 6223,307618.0,1
811,Agent 6197,136938.956416,2
811,Agent 6227,10000,0
811,Agent 6228,10000,0
811,Agent 6229,10000,0
811,Agent 6230,10000,0
811,Agent 6231,10000,0
811,Agent 6232,10000,0
811,Agent 6233,10000,0
811,Agent 6234,10000,0
812,Agent 6223,524555.0260896,2
812,Agent 6235,10000,0
812,Agent 6236,10000,0
812,Agent 6237,10000,0
812,Agent 6238,10000,0
812,Agent 6239,10000,0
812,Agent 6240,10000,0
812,Agent 6241,10000,0
812,Agent 6242,10000,0
812,Agent 6243,10000,0
813,Agent 6241,75528.0,1
813,Agent 6242,75528.0,1
813,Agent 6223,463498.6914806401,2
813,Agent 6244,10000,0
813,Agent 6245,10000,0
813,Agent 6246,10000,0
813,Agent 6247,10000,0
813,Agent 6248,10000,0
813,Agent 6249,10000,0
813,Agent 6250,10000,0
814,Agent 6246,139428.0,1
814,Agent 6223,142234.84096391808,2
814,Agent 6251,10000,0
814,Agent 6252,10000,0
814,Agent 6253,10000,0
814,Agent 6254,10000,0
814,Agent 6255,10000,0
814,Agent 6256,10000,0
814,Agent 6257,10000,0
814,Agent 6258,10000,0
815,Agent 6253,140552.0,1
815,Agent 6246,18034.13151804096,1
815,Agent 6223,203073.97248195903,3
815,Agent 6259,10000,0
815,Agent 6260,10000,0
815,Agent 6261,10000,0
815,Agent 6262,10000,0
815,Agent 6263,10000,0
815,Agent 6264,10000,0
815,Agent 6265,10000,0
816,Agent 6246,292539.0,2
816,Agent 6223,31789.362109449983,3
816,Agent 6266,10000,0
816,Agent 6267,10000,0
816,Agent 6268,10000,0
816,Agent 6269,10000,0
816,Agent 6270,10000,0
816,Agent 6271,10000,0
816,Agent 6272,10000,0
816,Agent 6273,10000,0
817,Agent 6267,154962.0,1
817,Agent 6246,139644.792,2
817,Agent 6274,10000,0
817,Agent 6275,10000,0
817,Agent 6276,10000,0
817,Agent 6277,10000,0
817,Agent 6278,10000,0
817,Agent 6279,10000,0
817,Agent 6280,10000,0
817,Agent 6281,10000,0
818,Agent 6246,217981.0,3
818,Agent 6278,143209.0,1
818,Agent 6267,8048.305440000003,1
818,Agent 6282,10000,0
818,Agent 6283,10000,0
818,Agent 6284,10000,0
818,Agent 6285,10000,0
818,Agent 6286,10000,0
818,Agent 6287,10000,0
818,Agent 6288,10000,0
819,Agent 6282,144901.0,1
819,Agent 6285,144901.0,1
819,Agent 6246,44863.2,3
819,Agent 6289,10000,0
819,Agent 6290,10000,0
819,Agent 6291,10000,0
819,Agent 6292,10000,0
819,Agent 6293,10000,0
819,Agent 6294,10000,0
819,Agent 6295,10000,0
820,Agent 6285,19560.679199999984,1
820,Agent 6246,122518.0,4
820,Agent 6292,57506.0,1
820,Agent 6282,19560.6792,1
820,Agent 6296,10000,0
820,Agent 6297,10000,0
820,Agent 6298,10000,0
820,Agent 6299,10000,0
820,Agent 6300,10000,0
820,Agent 6301,10000,0
821,Agent 6301,217670.0,1
821,Agent 6246,25819.2448416,4
821,Agent 6302,10000,0
821,Agent 6303,10000,0
821,Agent 6304,10000,0
821,Agent 6305,10000,0
821,Agent 6306,10000,0
821,Agent 6307,10000,0
821,Agent 6308,10000,0
821,Agent 6309,10000,0
822,Agent 6246,242134.0,5
822,Agent 6301,81354.840825344,1
822,Agent 6310,10000,0
822,Agent 6311,10000,0
822,Agent 6312,10000,0
822,Agent 6313,10000,0
822,Agent 6314,10000,0
822,Agent 6315,10000,0
822,Agent 6316,10000,0
822,Agent 6317,10000,0
823,Agent 6313,194793.0,1
823,Agent 6246,102260.84400000001,5
823,Agent 6318,10000,0
823,Agent 6319,10000,0
823,Agent 6320,10000,0
823,Agent 6321,10000,0
823,Agent 6322,10000,0
823,Agent 6323,10000,0
823,Agent 6324,10000,0
823,Agent 6325,10000,0
824,Agent 6318,107883.0,1
824,Agent 6325,107883.0,1
824,Agent 6313,8649.742499999997,1
824,Agent 6326,10000,0
824,Agent 6327,10000,0
824,Agent 6328,10000,0
824,Agent 6329,10000,0
824,Agent 6330,10000,0
824,Agent 6331,10000,0
824,Agent 6332,10000,0
825,Agent 6313,57529.0,2
825,Agent 6330,57529.0,1
825,Agent 6318,7748.239680000002,1
825,Agent 6325,7748.239679999996,1
825,Agent 6333,10000,0
825,Agent 6334,10000,0
825,Agent 6335,10000,0
825,Agent 6336,10000,0
825,Agent 6337,10000,0
825,Agent 6338,10000,0
826,Agent 6333,144580.0,1
826,Agent 6313,758.9468880000015,2
826,Agent 6339,10000,0
826,Agent 6340,10000,0
826,Agent 6341,10000,0
826,Agent 6342,10000,0
826,Agent 6343,10000,0
826,Agent 6344,10000,0
826,Agent 6345,10000,0
826,Agent 6346,10000,0
827,Agent 6345,148931.0,1
827,Agent 6333,34383.420000000006,1
827,Agent 6347,10000,0
827,Agent 6348,10000,0
827,Agent 6349,10000,0
827,Agent 6350,10000,0
827,Agent 6351,10000,0
827,Agent 6352,10000,0
827,Agent 6353,10000,0
827,Agent 6354,10000,0
828,Agent 6333,12834.736000000004,1
828,Agent 6352,110668.0,1
828,Agent 6345,127382.31599999999,1
828,Agent 6355,10000,0
828,Agent 6356,10000,0
828,Agent 6357,10000,0
828,Agent 6358,10000,0
828,Agent 6359,10000,0
828,Agent 6360,10000,0
828,Agent 6361,10000,0
829,Agent 6358,319189.0,1
829,Agent 6345,542.6526719999965,1
829,Agent 6362,10000,0
829,Agent 6363,10000,0
829,Agent 6364,10000,0
829,Agent 6365,10000,0
829,Agent 6366,10000,0
829,Agent 6367,10000,0
829,Agent 6368,10000,0
829,Agent 6369,10000,0
830,Agent 6368,63827.0,1
830,Agent 6358,335902.67,2
830,Agent 6370,10000,0
830,Agent 6371,10000,0
830,Agent 6372,10000,0
830,Agent 6373,10000,0
830,Agent 6374,10000,0
830,Agent 6375,10000,0
830,Agent 6376,10000,0
830,Agent 6377,10000,0
831,Agent 6358,185391.75,2
831,Agent 6372,170743.0,1
831,Agent 6378,10000,0
831,Agent 6379,10000,0
831,Agent 6380,10000,0
831,Agent 6381,10000,0
831,Agent 6382,10000,0
831,Agent 6383,10000,0
831,Agent 6384,10000,0
831,Agent 6385,10000,0
832,Agent 6384,158894.0,1
832,Agent 6358,41260.564,2
832,Agent 6372,26611.814,1
832,Agent 6386,10000,0
832,Agent 6387,10000,0
832,Agent 6388,10000,0
832,Agent 6389,10000,0
832,Agent 6390,10000,0
832,Agent 6391,10000,0
832,Agent 6392,10000,0
833,Agent 6372,159388.0,2
833,Agent 6384,63522.05544,1
833,Agent 6393,10000,0
833,Agent 6394,10000,0
833,Agent 6395,10000,0
833,Agent 6396,10000,0
833,Agent 6397,10000,0
833,Agent 6398,10000,0
833,Agent 6399,10000,0
833,Agent 6400,10000,0
834,Agent 6398,204399.0,1
834,Agent 6372,88659.9,2
834,Agent 6401,10000,0
834,Agent 6402,10000,0
834,Agent 6403,10000,0
834,Agent 6404,10000,0
834,Agent 6405,10000,0
834,Agent 6406,10000,0
834,Agent 6407,10000,0
834,Agent 6408,10000,0
835,Agent 6408,174115.0,1
835,Agent 6398,38375.89644,1
835,Agent 6409,10000,0
835,Agent 6410,10000,0
835,Agent 6411,10000,0
835,Agent 6412,10000,0
835,Agent 6413,10000,0
835,Agent 6414,10000,0
835,Agent 6415,10000,0
835,Agent 6416,10000,0
836,Agent 6414,122647.0,1
836,Agent 6408,86246.55603888,1
836,Agent 6417,10000,0
836,Agent 6418,10000,0
836,Agent 6419,10000,0
836,Agent 6420,10000,0
836,Agent 6421,10000,0
836,Agent 6422,10000,0
836,Agent 6423,10000,0
836,Agent 6424,10000,0
837,Agent 6421,120562.0,1
837,Agent 6414,63710.266376672014,1
837,Agent 6408,27309.822415551997,1
837,Agent 6425,10000,0
837,Agent 6426,10000,0
837,Agent 6427,10000,0
837,Agent 6428,10000,0
837,Agent 6429,10000,0
837,Agent 6430,10000,0
837,Agent 6431,10000,0
838,Agent 6421,279594.25528403424,2
838,Agent 6414,1986.5216607062466,1
838,Agent 6432,10000,0
838,Agent 6433,10000,0
838,Agent 6434,10000,0
838,Agent 6435,10000,0
838,Agent 6436,10000,0
838,Agent 6437,10000,0
838,Agent 6438,10000,0
838,Agent 6439,10000,0
839,Agent 6436,126988.0,1
839,Agent 6421,140755.24185337848,2
839,Agent 6440,10000,0
839,Agent 6441,10000,0
839,Agent 6442,10000,0
839,Agent 6443,10000,0
839,Agent 6444,10000,0
839,Agent 6445,10000,0
839,Agent 6446,10000,0
839,Agent 6447,10000,0
840,Agent 6441,122995.0,1
840,Agent 6436,22009.954702635063,1
840,Agent 6421,35777.19655601354,2
840,Agent 6448,10000,0
840,Agent 6449,10000,0
840,Agent 6450,10000,0
840,Agent 6451,10000,0
840,Agent 6452,10000,0
840,Agent 6453,10000,0
840,Agent 6454,10000,0
841,Agent 6449,183255.0,1
841,Agent 6441,60774.3,1
841,Agent 6455,10000,0
841,Agent 6456,10000,0
841,Agent 6457,10000,0
841,Agent 6458,10000,0
841,Agent 6459,10000,0
841,Agent 6460,10000,0
841,Agent 6461,10000,0
841,Agent 6462,10000,0
842,Agent 6441,222803.0,2
842,Agent 6449,101225.4,1
842,Agent 6463,10000,0
842,Agent 6464,10000,0
842,Agent 6465,10000,0
842,Agent 6466,10000,0
842,Agent 6467,10000,0
842,Agent 6468,10000,0
842,Agent 6469,10000,0
842,Agent 6470,10000,0
843,Agent 6441,394027.04,3
843,Agent 6471,10000,0
843,Agent 6472,10000,0
843,Agent 6473,10000,0
843,Agent 6474,10000,0
843,Agent 6475,10000,0
843,Agent 6476,10000,0
843,Agent 6477,10000,0
843,Agent 6478,10000,0
843,Agent 6479,10000,0
844,Agent 6474,109306.0,1
844,Agent 6441,337248.936,3
844,Agent 6480,10000,0
844,Agent 6481,10000,0
844,Agent 6482,10000,0
844,Agent 6483,10000,0
844,Agent 6484,10000,0
844,Agent 6485,10000,0
844,Agent 6486,10000,0
844,Agent 6487,10000,0
845,Agent 6486,317954.0,1
845,Agent 6441,100052.78169599999,3
845,Agent 6488,10000,0
845,Agent 6489,10000,0
845,Agent 6490,10000,0
845,Agent 6491,10000,0
845,Agent 6492,10000,0
845,Agent 6493,10000,0
845,Agent 6494,10000,0
845,Agent 6495,10000,0
846,Agent 6493,273796.0,1
846,Agent 6486,219478.509152,1
846,Agent 6441,1577.290847999997,3
846,Agent 6496,10000,0
846,Agent 6497,10000,0
846,Agent 6498,10000,0
846,Agent 6499,10000,0
846,Agent 6500,10000,0
846,Agent 6501,10000,0
846,Agent 6502,10000,0
847,Agent 6500,119330.0,1
847,Agent 6493,70226.806362368,1
847,Agent 6486,15909.315514368005,1
847,Agent 6503,10000,0
847,Agent 6504,10000,0
847,Agent 6505,10000,0
847,Agent 6506,10000,0
847,Agent 6507,10000,0
847,Agent 6508,10000,0
847,Agent 6509,10000,0
848,Agent 6493,5648.486362367999,1
848,Agent 6507,142063.0,1
848,Agent 6500,54751.68,1
848,Agent 6510,10000,0
848,Agent 6511,10000,0
848,Agent 6512,10000,0
848,Agent 6513,10000,0
848,Agent 6514,10000,0
848,Agent 6515,10000,0
848,Agent 6516,10000,0
849,Agent 6515,185117.0,1
849,Agent 6507,43672.65,1
849,Agent 6517,10000,0
849,Agent 6518,10000,0
849,Agent 6519,10000,0
849,Agent 6520,10000,0
849,Agent 6521,10000,0
849,Agent 6522,10000,0
849,Agent 6523,10000,0
849,Agent 6524,10000,0
850,Agent 6520,168414.0,1
850,Agent 6515,140375.2,1
850,Agent 6525,10000,0
850,Agent 6526,10000,0
850,Agent 6527,10000,0
850,Agent 6528,10000,0
850,Agent 6529,10000,0
850,Agent 6530,10000,0
850,Agent 6531,10000,0
850,Agent 6532,10000,0
851,Agent 6515,68860.592,1
851,Agent 6525,67342.0,1
851,Agent 6532,67342.0,1
851,Agent 6520,96899.39199999999,1
851,Agent 6533,10000,0
851,Agent 6534,10000,0
851,Agent 6535,10000,0
851,Agent 6536,10000,0
851,Agent 6537,10000,0
851,Agent 6538,10000,0
852,Agent 6520,23377.485945599987,1
852,Agent 6515,337065.0,2
852,Agent 6539,10000,0
852,Agent 6540,10000,0
852,Agent 6541,10000,0
852,Agent 6542,10000,0
852,Agent 6543,10000,0
852,Agent 6544,10000,0
852,Agent 6545,10000,0
852,Agent 6546,10000,0
853,Agent 6545,178790.0,1
853,Agent 6515,130826.0,2
853,Agent 6547,10000,0
853,Agent 6548,10000,0
853,Agent 6549,10000,0
853,Agent 6550,10000,0
853,Agent 6551,10000,0
853,Agent 6552,10000,0
853,Agent 6553,10000,0
853,Agent 6554,10000,0
854,Agent 6551,204393.0,1
854,Agent 6545,75389.84399999998,1
854,Agent 6515,27425.84399999999,2
854,Agent 6555,10000,0
854,Agent 6556,10000,0
854,Agent 6557,10000,0
854,Agent 6558,10000,0
854,Agent 6559,10000,0
854,Agent 6560,10000,0
854,Agent 6561,10000,0
855,Agent 6545,7524.143999999986,1
855,Agent 6560,233157.0,1
855,Agent 6551,136527.3,1
855,Agent 6562,10000,0
855,Agent 6563,10000,0
855,Agent 6564,10000,0
855,Agent 6565,10000,0
855,Agent 6566,10000,0
855,Agent 6567,10000,0
855,Agent 6568,10000,0
856,Agent 6560,157318.7,1
856,Agent 6551,60688.999999999985,1
856,Agent 6563,229200.0,1
856,Agent 6569,10000,0
856,Agent 6570,10000,0
856,Agent 6571,10000,0
856,Agent 6572,10000,0
856,Agent 6573,10000,0
856,Agent 6574,10000,0
856,Agent 6575,10000,0
857,Agent 6563,94688.23199999999,1
857,Agent 6560,422517.93200000003,2
857,Agent 6576,10000,0
857,Agent 6577,10000,0
857,Agent 6578,10000,0
857,Agent 6579,10000,0
857,Agent 6580,10000,0
857,Agent 6581,10000,0
857,Agent 6582,10000,0
857,Agent 6583,10000,0
858,Agent 6560,300074.78848,2
858,Agent 6583,297131.0,1
858,Agent 6584,10000,0
858,Agent 6585,10000,0
858,Agent 6586,10000,0
858,Agent 6587,10000,0
858,Agent 6588,10000,0
858,Agent 6589,10000,0
858,Agent 6590,10000,0
858,Agent 6591,10000,0
859,Agent 6583,615017.14568448,2
859,Agent 6560,62187.934164479986,2
859,Agent 6592,10000,0
859,Agent 6593,10000,0
859,Agent 6594,10000,0
859,Agent 6595,10000,0
859,Agent 6596,10000,0
859,Agent 6597,10000,0
859,Agent 6598,10000,0
859,Agent 6599,10000,0
860,Agent 6592,338703.0,1
860,Agent 6583,418501.961979136,2
860,Agent 6600,10000,0
860,Agent 6601,10000,0
860,Agent 6602,10000,0
860,Agent 6603,10000,0
860,Agent 6604,10000,0
860,Agent 6605,10000,0
860,Agent 6606,10000,0
860,Agent 6607,10000,0
861,Agent 6607,440209.0,1
861,Agent 6583,42687.250987493375,2
861,Agent 6608,10000,0
861,Agent 6609,10000,0
861,Agent 6610,10000,0
861,Agent 6611,10000,0
861,Agent 6612,10000,0
861,Agent 6613,10000,0
861,Agent 6614,10000,0
861,Agent 6615,10000,0
862,Agent 6613,309524.0,1
862,Agent 6607,121618.65599999999,1
862,Agent 6616,10000,0
862,Agent 6617,10000,0
862,Agent 6618,10000,0
862,Agent 6619,10000,0
862,Agent 6620,10000,0
862,Agent 6621,10000,0
862,Agent 6622,10000,0
862,Agent 6623,10000,0
863,Agent 6621,209785.0,1
863,Agent 6613,113409.91641600002,1
863,Agent 6624,10000,0
863,Agent 6625,10000,0
863,Agent 6626,10000,0
863,Agent 6627,10000,0
863,Agent 6628,10000,0
863,Agent 6629,10000,0
863,Agent 6630,10000,0
863,Agent 6631,10000,0
864,Agent 6613,83206.41641600002,1
864,Agent 6625,100500.0,1
864,Agent 6621,179581.5,1
864,Agent 6632,10000,0
864,Agent 6633,10000,0
864,Agent 6634,10000,0
864,Agent 6635,10000,0
864,Agent 6636,10000,0
864,Agent 6637,10000,0
864,Agent 6638,10000,0
865,Agent 6621,433286.75,2
865,Agent 6639,10000,0
865,Agent 6640,10000,0
865,Agent 6641,10000,0
865,Agent 6642,10000,0
865,Agent 6643,10000,0
865,Agent 6644,10000,0
865,Agent 6645,10000,0
865,Agent 6646,10000,0
865,Agent 6647,10000,0
866,Agent 6646,100930.0,1
866,Agent 6621,342108.9675,2
866,Agent 6648,10000,0
866,Agent 6649,10000,0
866,Agent 6650,10000,0
866,Agent 6651,10000,0
866,Agent 6652,10000,0
866,Agent 6653,10000,0
866,Agent 6654,10000,0
866,Agent 6655,10000,0
867,Agent 6621,523037.90732,3
867,Agent 6656,10000,0
867,Agent 6657,10000,0
867,Agent 6658,10000,0
867,Agent 6659,10000,0
867,Agent 6660,10000,0
867,Agent 6661,10000,0
867,Agent 6662,10000,0
867,Agent 6663,10000,0
867,Agent 6664,10000,0
868,Agent 6659,100000.0,1
868,Agent 6621,513037.90732,3
868,Agent 6665,10000,0
868,Agent 6666,10000,0
868,Agent 6667,10000,0
868,Agent 6668,10000,0
868,Agent 6669,10000,0
868,Agent 6670,10000,0
868,Agent 6671,10000,0
868,Agent 6672,10000,0
869,Agent 6621,400917.156588,3
869,Agent 6670,292120.0,1
869,Agent 6673,10000,0
869,Agent 6674,10000,0
869,Agent 6675,10000,0
869,Agent 6676,10000,0
869,Agent 6677,10000,0
869,Agent 6678,10000,0
869,Agent 6679,10000,0
869,Agent 6680,10000,0
870,Agent 6670,8510.630388399994,1
870,Agent 6673,412603.0,1
870,Agent 6621,117307.78697639999,3
870,Agent 6681,10000,0
870,Agent 6682,10000,0
870,Agent 6683,10000,0
870,Agent 6684,10000,0
870,Agent 6685,10000,0
870,Agent 6686,10000,0
870,Agent 6687,10000,0
871,Agent 6673,225488.592,1
871,Agent 6621,326559.0,4
871,Agent 6688,10000,0
871,Agent 6689,10000,0
871,Agent 6690,10000,0
871,Agent 6691,10000,0
871,Agent 6692,10000,0
871,Agent 6693,10000,0
871,Agent 6694,10000,0
871,Agent 6695,10000,0
872,Agent 6621,268397.2816,4
872,Agent 6691,196323.0,1
872,Agent 6673,167326.8736,1
872,Agent 6696,10000,0
872,Agent 6697,10000,0
872,Agent 6698,10000,0
872,Agent 6699,10000,0
872,Agent 6700,10000,0
872,Agent 6701,10000,0
872,Agent 6702,10000,0
873,Agent 6673,25209.973599999998,1
873,Agent 6702,253589.0,1
873,Agent 6621,126280.38160000001,4
873,Agent 6691,54206.1,1
873,Agent 6703,10000,0
873,Agent 6704,10000,0
873,Agent 6705,10000,0
873,Agent 6706,10000,0
873,Agent 6707,10000,0
873,Agent 6708,10000,0
874,Agent 6702,138716.08059839997,1
874,Agent 6621,11407.462198400026,4
874,Agent 6704,156013.0,1
874,Agent 6709,10000,0
874,Agent 6710,10000,0
874,Agent 6711,10000,0
874,Agent 6712,10000,0
874,Agent 6713,10000,0
874,Agent 6714,10000,0
874,Agent 6715,10000,0
875,Agent 6704,35884.81464058433,1
875,Agent 6702,340250.8952389843,2
875,Agent 6716,10000,0
875,Agent 6717,10000,0
875,Agent 6718,10000,0
875,Agent 6719,10000,0
875,Agent 6720,10000,0
875,Agent 6721,10000,0
875,Agent 6722,10000,0
875,Agent 6723,10000,0
876,Agent 6702,327752.33231086744,2
876,Agent 6718,104997.0,1
876,Agent 6704,23386.251712467463,1
876,Agent 6724,10000,0
876,Agent 6725,10000,0
876,Agent 6726,10000,0
876,Agent 6727,10000,0
876,Agent 6728,10000,0
876,Agent 6729,10000,0
876,Agent 6730,10000,0
877,Agent 6730,188032.0,1
877,Agent 6702,154886.55409408576,2
877,Agent 6731,10000,0
877,Agent 6732,10000,0
877,Agent 6733,10000,0
877,Agent 6734,10000,0
877,Agent 6735,10000,0
877,Agent 6736,10000,0
877,Agent 6737,10000,0
877,Agent 6738,10000,0
878,Agent 6702,8853.937177010557,2
878,Agent 6736,250261.0,1
878,Agent 6730,41999.38308292479,1
878,Agent 6739,10000,0
878,Agent 6740,10000,0
878,Agent 6741,10000,0
878,Agent 6742,10000,0
878,Agent 6743,10000,0
878,Agent 6744,10000,0
878,Agent 6745,10000,0
879,Agent 6730,231961.0,2
879,Agent 6736,58444.09199999998,1
879,Agent 6746,10000,0
879,Agent 6747,10000,0
879,Agent 6748,10000,0
879,Agent 6749,10000,0
879,Agent 6750,10000,0
879,Agent 6751,10000,0
879,Agent 6752,10000,0
879,Agent 6753,10000,0
880,Agent 6736,10888.022999999997,1
880,Agent 6747,41354.0,1
880,Agent 6751,41354.0,1
880,Agent 6753,41354.0,1
880,Agent 6730,184404.93100000004,2
880,Agent 6754,10000,0
880,Agent 6755,10000,0
880,Agent 6756,10000,0
880,Agent 6757,10000,0
880,Agent 6758,10000,0
881,Agent 6730,369354.72370000003,3
881,Agent 6759,10000,0
881,Agent 6760,10000,0
881,Agent 6761,10000,0
881,Agent 6762,10000,0
881,Agent 6763,10000,0
881,Agent 6764,10000,0
881,Agent 6765,10000,0
881,Agent 6766,10000,0
881,Agent 6767,10000,0
882,Agent 6759,243953.0,1
882,Agent 6730,129240.69253200002,3
882,Agent 6768,10000,0
882,Agent 6769,10000,0
882,Agent 6770,10000,0
882,Agent 6771,10000,0
882,Agent 6772,10000,0
882,Agent 6773,10000,0
882,Agent 6774,10000,0
882,Agent 6775,10000,0
883,Agent 6730,339481.0,4
883,Agent 6759,113711.40805708287,1
883,Agent 6776,10000,0
883,Agent 6777,10000,0
883,Agent 6778,10000,0
883,Agent 6779,10000,0
883,Agent 6780,10000,0
883,Agent 6781,10000,0
883,Agent 6782,10000,0
883,Agent 6783,10000,0
884,Agent 6777,205268.0,1
884,Agent 6730,196754.52,4
884,Agent 6784,10000,0
884,Agent 6785,10000,0
884,Agent 6786,10000,0
884,Agent 6787,10000,0
884,Agent 6788,10000,0
884,Agent 6789,10000,0
884,Agent 6790,10000,0
884,Agent 6791,10000,0
885,Agent 6730,139220.91999999998,4
885,Agent 6787,108940.0,1
